iteration,penguin,length
156,45,260114.67
156,46,259472.84
156,47,259618.60
156,48,260653.90
156,49,262628.42
157,0,258881.62
157,1,258422.75
157,2,260248.52
157,3,259884.16
157,4,266136.83
157,5,258855.89
157,6,258502.43
157,7,259921.62
157,8,264021.96
157,9,264118.40
157,10,259200.53
157,11,260604.50
157,12,259565.38
157,13,260752.79
157,14,264517.79
157,15,260128.57
157,16,259483.74
157,17,263035.00
157,18,260366.98
157,19,264206.63
157,20,258049.47
157,21,259824.97
157,22,261417.50
157,23,264428.52
157,24,263398.44
157,25,255363.65
157,26,259220.86
157,27,262364.13
157,28,262352.87
157,29,266720.49
157,30,259318.70
157,31,260250.07
157,32,259262.48
157,33,264683.33
157,34,264926.77
157,35,258218.48
157,36,262029.95
157,37,261456.16
157,38,263348.92
157,39,263133.27
157,40,259674.72
157,41,260783.68
157,42,261874.26
157,43,262142.44
157,44,263280.75
157,45,259978.53
157,46,258204.83
157,47,261410.51
157,48,262411.79
157,49,265432.14
158,0,259663.53
158,1,260284.43
158,2,263430.53
158,3,263263.22
158,4,263612.19
158,5,259370.01
158,6,261951.09
158,7,262673.63
158,8,260520.54
158,9,263694.80
158,10,258148.16
158,11,260917.53
158,12,261000.10
158,13,263112.95
158,14,264376.54
158,15,259954.43
158,16,256846.89
158,17,261776.19
158,18,261992.14
158,19,261042.26
158,20,255903.52
158,21,258296.75
158,22,261686.01
158,23,261657.12
158,24,264430.69
158,25,255363.65
158,26,259193.06
158,27,261749.95
158,28,262370.03
158,29,265605.56
158,30,258306.76
158,31,258078.92
158,32,259432.03
158,33,263308.80
158,34,268003.40
158,35,257536.54
158,36,259916.22
158,37,261396.70
158,38,260779.63
158,39,264853.77
158,40,257914.79
158,41,258729.08
158,42,260739.74
158,43,261469.97
158,44,266850.41
158,45,257739.39
158,46,258140.78
158,47,259191.00
158,48,263953.75
158,49,265756.55
159,0,258489.31
159,1,259263.89
159,2,259782.11
159,3,261393.26
159,4,263850.43
159,5,260389.74
159,6,260656.28
159,7,258988.20
159,8,262314.17
159,9,264091.97
159,10,257059.59
159,11,258285.37
159,12,260844.16
159,13,260036.13
159,14,263617.74
159,15,256806.84
159,16,259878.56
159,17,260331.35
159,18,260997.21
159,19,263896.75
159,20,256479.00
159,21,260043.10
159,22,262375.48
159,23,264783.67
159,24,264317.95
159,25,255363.65
159,26,259333.26
159,27,261025.81
159,28,264565.31
159,29,261976.76
159,30,257903.72
159,31,259698.33
159,32,259963.92
159,33,264402.59
159,34,264701.70
159,35,256920.27
159,36,257359.51
159,37,259332.11
159,38,261577.10
159,39,261720.18
159,40,259015.30
159,41,260822.95
159,42,259327.27
159,43,262237.72
159,44,261019.83
159,45,258774.46
159,46,260696.20
159,47,262273.87
159,48,262444.47
159,49,262096.96
160,0,258915.84
160,1,259246.38
160,2,260696.96
160,3,262037.84
160,4,264188.82
160,5,259178.45
160,6,258980.77
160,7,264436.69
160,8,261231.35
160,9,263503.83
160,10,256815.12
160,11,258786.21
160,12,261849.65
160,13,259234.67
160,14,264213.12
160,15,259312.82
160,16,260024.83
160,17,260493.22
160,18,261391.32
160,19,265579.32
160,20,260463.50
160,21,260186.42
160,22,260305.02
160,23,262262.15
160,24,263789.48
160,25,255363.65
160,26,258549.54
160,27,260741.31
160,28,260867.57
160,29,265686.57
160,30,258353.29
160,31,260289.91
160,32,262051.70
160,33,262330.91
160,34,267256.14
160,35,257424.95
160,36,257038.52
160,37,259507.44
160,38,261187.38
160,39,262061.71
160,40,260286.57
160,41,259701.18
160,42,259760.85
160,43,261553.61
160,44,263213.58
160,45,258205.31
160,46,260946.94
160,47,261206.13
160,48,262095.65
160,49,264073.15
161,0,255798.44
161,1,260559.48
161,2,261419.14
161,3,263617.27
161,4,263240.36
161,5,259190.56
161,6,260235.39
161,7,259120.75
161,8,264070.72
161,9,265723.27
161,10,259014.95
161,11,258550.43
161,12,258818.92
161,13,262334.05
161,14,263313.42
161,15,256899.03
161,16,257175.78
161,17,257763.44
161,18,262083.14
161,19,264937.24
161,20,258724.23
161,21,258977.69
161,22,258747.06
161,23,262601.76
161,24,263271.46
161,25,255363.65
161,26,256729.36
161,27,262677.80
161,28,261922.97
161,29,264608.50
161,30,261030.66
161,31,259510.10
161,32,260502.20
161,33,263607.27
161,34,262929.74
161,35,257496.46
161,36,259090.99
161,37,261483.12
161,38,261899.18
161,39,267413.25
161,40,259084.48
161,41,259668.29
161,42,261240.23
161,43,262880.90
161,44,264145.89
161,45,256838.58
161,46,257224.46
161,47,261612.56
161,48,262978.61
161,49,263702.24
162,0,259062.53
162,1,261311.04
162,2,261263.03
162,3,261590.13
162,4,263679.78
162,5,261087.69
162,6,256804.31
162,7,258041.71
162,8,262390.89
162,9,265473.97
162,10,258352.03
162,11,257164.02
162,12,260248.78
162,13,262938.01
162,14,266159.68
162,15,257873.88
162,16,257856.42
162,17,260079.49
162,18,263100.99
162,19,266818.14
162,20,256751.08
162,21,257935.99
162,22,258720.53
162,23,261060.40
162,24,263871.81
162,25,255363.65
162,26,257168.49
162,27,260177.12
162,28,264944.43
162,29,267068.82
162,30,260891.13
162,31,259833.13
162,32,260967.49
162,33,261272.53
162,34,262294.84
162,35,259498.11
162,36,257543.41
162,37,260472.99
162,38,263194.65
162,39,261689.01
162,40,257041.79
162,41,258342.93
162,42,260142.18
162,43,261917.87
162,44,267776.98
162,45,257841.42
162,46,259665.53
162,47,262398.20
162,48,262176.31
162,49,264239.31
163,0,258477.42
163,1,259664.55
163,2,259583.16
163,3,261530.48
163,4,263943.96
163,5,258233.52
163,6,257421.36
163,7,260829.50
163,8,260565.66
163,9,264903.48
163,10,257795.17
163,11,258911.15
163,12,259247.76
163,13,260554.82
163,14,264773.54
163,15,257908.40
163,16,260746.04
163,17,262081.20
163,18,263783.69
163,19,264895.28
163,20,257550.31
163,21,260095.86
163,22,261429.97
163,23,262311.72
163,24,264151.25
163,25,255363.65
163,26,259263.07
163,27,261291.05
163,28,261053.53
163,29,264402.51
163,30,258272.26
163,31,257940.54
163,32,263084.71
163,33,261831.59
163,34,265422.52
163,35,258577.97
163,36,260117.59
163,37,260630.24
163,38,262686.72
163,39,264491.99
163,40,258195.61
163,41,259573.16
163,42,262205.42
163,43,262555.93
163,44,264769.02
163,45,257911.05
163,46,259162.07
163,47,259225.98
163,48,264051.18
163,49,263461.95
164,0,257904.46
164,1,259388.82
164,2,262194.14
164,3,259899.79
164,4,263523.09
164,5,259579.65
164,6,257966.56
164,7,260827.13
164,8,261552.00
164,9,265590.13
164,10,257933.74
164,11,258758.92
164,12,260061.98
164,13,264161.90
164,14,264210.01
164,15,257268.05
164,16,258911.71
164,17,258821.29
164,18,261218.96
164,19,263537.74
164,20,257508.64
164,21,258710.42
164,22,259352.79
164,23,263479.60
164,24,266565.01
164,25,255363.65
164,26,259670.56
164,27,259757.47
164,28,263708.56
164,29,263190.22
164,30,258603.80
164,31,259067.84
164,32,262150.77
164,33,262961.78
164,34,265553.30
164,35,258587.88
164,36,260142.83
164,37,260414.60
164,38,261537.82
164,39,264615.39
164,40,258490.90
164,41,259885.02
164,42,260455.73
164,43,261469.29
164,44,262938.45
164,45,257126.28
164,46,260071.70
164,47,259799.49
164,48,263638.78
164,49,263296.73
165,0,260195.54
165,1,257515.78
165,2,261825.91
165,3,258595.25
165,4,265619.88
165,5,260125.01
165,6,260316.69
165,7,262359.74
165,8,263154.22
165,9,268123.87
165,10,260313.16
165,11,259432.39
165,12,261234.29
165,13,263686.47
165,14,264932.59
165,15,257026.94
165,16,260386.17
165,17,260249.78
165,18,261311.70
165,19,263213.48
165,20,258307.95
165,21,257967.74
165,22,260184.01
165,23,262353.35
165,24,266063.97
165,25,255363.65
165,26,260280.89
165,27,259995.69
165,28,263494.57
165,29,264586.04
165,30,259266.48
165,31,260938.42
165,32,259676.93
165,33,261074.32
165,34,262812.15
165,35,260614.50
165,36,258068.00
165,37,260113.24
165,38,261204.41
165,39,264714.06
165,40,256882.03
165,41,260205.46
165,42,261368.74
165,43,263099.70
165,44,264187.97
165,45,256887.11
165,46,260335.92
165,47,262752.38
165,48,262271.13
165,49,261022.19
166,0,259514.71
166,1,259297.71
166,2,263002.57
166,3,262092.52
166,4,265298.35
166,5,258950.97
166,6,259386.50
166,7,261355.21
166,8,264125.57
166,9,265635.08
166,10,258457.99
166,11,258905.55
166,12,261423.03
166,13,263667.24
166,14,265266.04
166,15,258415.94
166,16,263042.62
166,17,260772.26
166,18,258930.75
166,19,262476.13
166,20,258645.08
166,21,259280.59
166,22,262047.50
166,23,260749.73
166,24,262201.52
166,25,255363.65
166,26,258295.10
166,27,258529.62
166,28,264603.91
166,29,265318.57
166,30,257650.89
166,31,258672.37
166,32,262253.14
166,33,263941.96
166,34,264010.41
166,35,258166.87
166,36,259917.34
166,37,260145.60
166,38,260955.46
166,39,266990.65
166,40,258714.88
166,41,258754.00
166,42,259468.11
166,43,260783.96
166,44,265073.73
166,45,257289.48
166,46,259124.46
166,47,261602.87
166,48,261790.83
166,49,266535.76
167,0,260449.57
167,1,259584.86
167,2,261572.34
167,3,261507.35
167,4,266116.31
167,5,257174.83
167,6,262569.56
167,7,261900.98
167,8,262779.86
167,9,265115.02
167,10,258564.14
167,11,258558.51
167,12,259917.92
167,13,264671.08
167,14,263958.53
167,15,258088.95
167,16,259643.88
167,17,262517.11
167,18,263565.77
167,19,262959.77
167,20,259592.95
167,21,260282.28
167,22,262341.11
167,23,261667.64
167,24,263136.56
167,25,255363.65
167,26,260328.32
167,27,260715.12
167,28,261580.57
167,29,262598.61
167,30,259055.59
167,31,258658.83
167,32,262494.77
167,33,260782.06
167,34,264440.87
167,35,259374.52
167,36,259071.73
167,37,258539.55
167,38,265527.48
167,39,265095.86
167,40,259536.41
167,41,259060.80
167,42,259624.83
167,43,263413.12
167,44,263986.53
167,45,260451.44
167,46,259617.48
167,47,260914.23
167,48,262549.09
167,49,266385.32
168,0,259587.83
168,1,260170.70
168,2,259078.62
168,3,260028.24
168,4,263068.47
168,5,260718.69
168,6,258559.62
168,7,257549.56
168,8,263184.29
168,9,265267.38
168,10,259466.00
168,11,257491.14
168,12,261317.09
168,13,263582.32
168,14,263667.46
168,15,257388.36
168,16,258088.54
168,17,258990.47
168,18,263198.14
168,19,263375.74
168,20,256913.73
168,21,260176.41
168,22,258901.79
168,23,261726.33
168,24,265728.68
168,25,255363.65
168,26,258985.57
168,27,260295.70
168,28,260978.08
168,29,264519.64
168,30,257706.63
168,31,259675.28
168,32,262352.37
168,33,261855.10
168,34,265786.07
168,35,259065.19
168,36,257382.69
168,37,263490.65
168,38,262419.68
168,39,266000.32
168,40,257002.15
168,41,258949.28
168,42,261922.27
168,43,262742.67
168,44,265773.91
168,45,258473.07
168,46,259999.80
168,47,262741.74
168,48,261076.58
168,49,265829.48
169,0,257622.30
169,1,258107.57
169,2,260731.94
169,3,264199.32
169,4,267714.56
169,5,257816.22
169,6,260261.79
169,7,263528.24
169,8,262626.59
169,9,263789.38
169,10,257055.94
169,11,259989.22
169,12,260803.26
169,13,260861.79
169,14,262859.37
169,15,258826.36
169,16,259716.47
169,17,259333.63
169,18,262086.83
169,19,263722.38
169,20,257552.62
169,21,260257.18
169,22,262585.48
169,23,264081.54
169,24,262635.24
169,25,255363.65
169,26,260623.74
169,27,260544.82
169,28,263913.56
169,29,265390.61
169,30,260060.24
169,31,259067.18
169,32,258790.97
169,33,261441.49
169,34,262816.17
169,35,257264.74
169,36,260016.17
169,37,262841.96
169,38,262968.56
169,39,264266.46
169,40,257982.34
169,41,258209.11
169,42,262621.71
169,43,262490.25
169,44,260866.97
169,45,255538.25
169,46,259430.00
169,47,260013.70
169,48,263958.97
169,49,266503.45
170,0,260042.33
170,1,260222.41
170,2,259042.77
170,3,261533.72
170,4,263825.51
170,5,258143.58
170,6,259953.02
170,7,262748.83
170,8,262714.54
170,9,262231.98
170,10,259208.26
170,11,258633.10
170,12,259572.64
170,13,258630.19
170,14,266416.42
170,15,257034.18
170,16,258876.13
170,17,260518.88
170,18,260028.08
170,19,264642.79
170,20,256755.18
170,21,258220.05
170,22,259697.02
170,23,259743.21
170,24,265073.11
170,25,255363.65
170,26,258999.27
170,27,260795.88
170,28,262577.68
170,29,265108.12
170,30,259486.46
170,31,260498.01
170,32,259388.53
170,33,259278.97
170,34,264875.55
170,35,257928.54
170,36,259231.64
170,37,259028.56
170,38,260309.54
170,39,263488.00
170,40,260019.31
170,41,256744.20
170,42,260518.05
170,43,263381.32
170,44,264780.73
170,45,257527.59
170,46,260099.25
170,47,261515.18
170,48,260816.76
170,49,264075.07
171,0,257310.92
171,1,259828.41
171,2,262331.04
171,3,261100.05
171,4,261705.93
171,5,256464.04
171,6,259755.21
171,7,261513.13
171,8,261175.70
171,9,264762.12
171,10,258652.60
171,11,260204.51
171,12,261252.54
171,13,260576.18
171,14,263082.30
171,15,258662.34
171,16,259191.48
171,17,260735.48
171,18,264028.81
171,19,266427.70
171,20,256613.04
171,21,258559.92
171,22,261387.41
171,23,263049.98
171,24,265025.15
171,25,255363.65
171,26,258879.76
171,27,262103.96
171,28,263764.82
171,29,263633.08
171,30,257651.36
171,31,259645.83
171,32,260035.61
171,33,261604.55
171,34,267595.62
171,35,258627.30
171,36,261027.99
171,37,258626.39
171,38,263402.12
171,39,263066.52
171,40,256908.51
171,41,259799.87
171,42,260899.59
171,43,262157.91
171,44,265578.53
171,45,258250.70
171,46,258631.11
171,47,261085.33
171,48,262147.89
171,49,265983.66
172,0,257486.05
172,1,259369.30
172,2,262086.97
172,3,263200.04
172,4,263650.20
172,5,258909.67
172,6,260726.80
172,7,262662.77
172,8,261421.37
172,9,261997.55
172,10,257225.67
172,11,260607.03
172,12,262351.22
172,13,261273.06
172,14,265431.22
172,15,259302.81
172,16,260073.41
172,17,261469.35
172,18,264145.85
172,19,265536.98
172,20,259578.64
172,21,260746.36
172,22,259054.29
172,23,260687.27
172,24,264218.89
172,25,255363.65
172,26,259845.15
172,27,262779.42
172,28,262392.98
172,29,263920.75
172,30,258002.26
172,31,260775.06
172,32,260896.38
172,33,263234.70
172,34,265220.48
172,35,255562.17
172,36,259140.08
172,37,259605.71
172,38,262341.55
172,39,264912.10
172,40,258885.79
172,41,261428.91
172,42,258864.79
172,43,262040.50
172,44,266803.45
172,45,258231.94
172,46,260697.72
172,47,260690.14
172,48,261933.48
172,49,261880.18
173,0,260433.86
173,1,259962.30
173,2,263143.14
173,3,260879.85
173,4,265819.18
173,5,258767.56
173,6,257744.68
173,7,261232.17
173,8,261617.96
173,9,263913.36
173,10,257877.96
173,11,259488.98
173,12,259229.35
173,13,261321.75
173,14,264220.61
173,15,257245.16
173,16,259675.72
173,17,262792.02
173,18,262003.63
173,19,264552.51
173,20,259054.12
173,21,257691.30
173,22,260861.98
173,23,261501.09
173,24,264213.87
173,25,255363.65
173,26,260489.10
173,27,260164.25
173,28,262519.75
173,29,266162.32
173,30,258845.76
173,31,258502.40
173,32,260622.66
173,33,262104.82
173,34,263076.30
173,35,255883.84
173,36,257254.44
173,37,261103.16
173,38,262176.88
173,39,264083.42
173,40,257594.40
173,41,259252.50
173,42,262179.99
173,43,260021.50
173,44,263362.43
173,45,258388.56
173,46,259787.63
173,47,261030.44
173,48,263084.31
173,49,267678.36
174,0,258605.73
174,1,260739.55
174,2,261048.20
174,3,262407.43
174,4,259073.93
174,5,259388.46
174,6,260119.86
174,7,261843.22
174,8,262107.67
174,9,262377.47
174,10,259907.37
174,11,261219.92
174,12,261663.96
174,13,261493.57
174,14,263623.07
174,15,259495.57
174,16,260379.01
174,17,261362.13
174,18,261196.00
174,19,262919.70
174,20,260029.10
174,21,260289.86
174,22,260493.71
174,23,262233.33
174,24,263564.18
174,25,255363.65
174,26,261262.92
174,27,260436.32
174,28,262485.14
174,29,265640.29
174,30,258390.56
174,31,257290.83
174,32,261694.62
174,33,262879.89
174,34,261531.51
174,35,258018.63
174,36,259146.71
174,37,261000.08
174,38,263639.22
174,39,263275.70
174,40,257160.20
174,41,259924.93
174,42,261873.36
174,43,262040.36
174,44,266616.57
174,45,259264.01
174,46,258093.04
174,47,261050.06
174,48,263870.90
174,49,265139.60
175,0,259373.82
175,1,259991.56
175,2,259158.64
175,3,261541.90
175,4,265015.09
175,5,256719.08
175,6,258517.83
175,7,259912.48
175,8,260873.69
175,9,266008.42
175,10,259262.13
175,11,260165.84
175,12,259560.41
175,13,264966.83
175,14,263955.11
175,15,258295.20
175,16,261001.99
175,17,261590.68
175,18,262477.58
175,19,267059.77
175,20,258591.94
175,21,260178.22
175,22,258791.91
175,23,262276.38
175,24,264554.92
175,25,255363.65
175,26,256181.34
175,27,259418.85
175,28,262836.88
175,29,263511.31
175,30,256399.97
175,31,259813.24
175,32,260571.37
175,33,262710.52
175,34,261509.23
175,35,257229.04
175,36,260646.52
175,37,260689.42
175,38,263147.25
175,39,262491.12
175,40,257979.16
175,41,256774.92
175,42,261347.56
175,43,263731.86
175,44,264257.10
175,45,258406.48
175,46,261911.55
175,47,260656.60
175,48,262332.06
175,49,265590.29
176,0,258697.09
176,1,259389.15
176,2,260556.71
176,3,263421.25
176,4,263437.17
176,5,259079.33
176,6,259430.93
176,7,261849.58
176,8,264770.06
176,9,265261.26
176,10,259152.08
176,11,258402.46
176,12,262105.00
176,13,263153.29
176,14,264942.74
176,15,258427.61
176,16,257399.48
176,17,262901.62
176,18,262847.69
176,19,262900.12
176,20,259653.50
176,21,262095.00
176,22,259080.36
176,23,260633.84
176,24,264072.00
176,25,255363.65
176,26,259855.66
176,27,261378.82
176,28,260855.92
176,29,266124.65
176,30,258494.15
176,31,259920.02
176,32,264698.02
176,33,262561.20
176,34,264506.98
176,35,259047.06
176,36,261189.88
176,37,259701.59
176,38,261388.41
176,39,267116.64
176,40,257587.18
176,41,254990.56
176,42,259753.95
176,43,265075.61
176,44,263544.39
176,45,256823.69
176,46,262074.91
176,47,260849.67
176,48,262638.97
176,49,262722.49
177,0,259786.36
177,1,258649.98
177,2,261178.06
177,3,259075.51
177,4,261304.34
177,5,258097.35
177,6,257872.46
177,7,260279.04
177,8,260688.66
177,9,264087.89
177,10,257938.54
177,11,259853.32
177,12,262826.32
177,13,265177.67
177,14,262233.49
177,15,259198.57
177,16,259889.32
177,17,260528.97
177,18,261475.04
177,19,262864.11
177,20,258672.46
177,21,259869.76
177,22,261604.01
177,23,260641.53
177,24,260084.92
177,25,257738.70
177,26,259624.85
177,27,261034.62
177,28,262648.52
177,29,264242.33
177,30,258533.83
177,31,260784.80
177,32,261699.45
177,33,262514.19
177,34,264454.62
177,35,258384.46
177,36,258889.05
177,37,261627.00
177,38,261517.58
177,39,266178.75
177,40,260466.23
177,41,254990.56
177,42,259703.50
177,43,262381.87
177,44,264619.03
177,45,258357.50
177,46,257984.59
177,47,259549.91
177,48,261231.42
177,49,265698.84
178,0,259531.22
178,1,258031.90
178,2,262640.61
178,3,263920.95
178,4,262104.22
178,5,260178.27
178,6,259027.55
178,7,260391.35
178,8,265678.64
178,9,264059.38
178,10,258539.37
178,11,257736.62
178,12,260410.68
178,13,260473.30
178,14,262566.40
178,15,262295.24
178,16,259645.92
178,17,259244.46
178,18,260788.70
178,19,264588.08
178,20,259871.57
178,21,259729.57
178,22,261286.33
178,23,264286.63
178,24,266629.75
178,25,258163.73
178,26,258174.01
178,27,261591.90
178,28,261652.44
178,29,266226.35
178,30,257308.43
178,31,260413.33
178,32,260987.73
178,33,263145.77
178,34,262667.94
178,35,259082.37
178,36,258823.50
178,37,260547.72
178,38,262491.01
178,39,262980.36
178,40,258390.38
178,41,254990.56
178,42,261241.97
178,43,262791.93
178,44,266643.10
178,45,256979.05
178,46,257758.97
178,47,260348.67
178,48,262675.00
178,49,263665.52
179,0,258854.23
179,1,259405.13
179,2,260623.96
179,3,261675.97
179,4,264426.74
179,5,257352.67
179,6,260584.47
179,7,259308.39
179,8,262267.14
179,9,262683.17
179,10,259186.19
179,11,260470.14
179,12,261364.10
179,13,264294.83
179,14,266395.77
179,15,257703.35
179,16,257985.59
179,17,260186.45
179,18,259448.40
179,19,264787.15
179,20,259666.02
179,21,258506.71
179,22,259795.90
179,23,262673.92
179,24,263370.65
179,25,257915.46
179,26,257335.15
179,27,260234.07
179,28,261337.53
179,29,261884.09
179,30,258183.88
179,31,259358.16
179,32,259536.29
179,33,262281.39
179,34,263607.95
179,35,257229.37
179,36,258554.49
179,37,260988.21
179,38,259204.31
179,39,263157.01
179,40,259198.41
179,41,254990.56
179,42,261369.81
179,43,260798.11
179,44,265946.67
179,45,259560.43
179,46,259394.57
179,47,260072.63
179,48,261898.40
179,49,263646.44
180,0,258186.30
180,1,258679.49
180,2,261414.80
180,3,263452.14
180,4,261833.11
180,5,258639.95
180,6,259775.38
180,7,260973.57
180,8,263173.88
180,9,262264.66
180,10,258927.85
180,11,258267.30
180,12,260510.01
180,13,262479.00
180,14,266803.16
180,15,260411.01
180,16,258718.09
180,17,260076.56
180,18,263147.09
180,19,261849.64
180,20,257281.05
180,21,257853.97
180,22,261575.13
180,23,260949.63
180,24,262724.26
180,25,261661.64
180,26,258609.40
180,27,261352.05
180,28,260921.12
180,29,265165.17
180,30,256858.71
180,31,258653.56
180,32,263536.08
180,33,259994.10
180,34,263486.18
180,35,257606.09
180,36,260451.31
180,37,260333.38
180,38,260821.09
180,39,264224.98
180,40,261080.01
180,41,254990.56
180,42,260740.62
180,43,264247.12
180,44,264499.42
180,45,256626.51
180,46,259947.82
180,47,263817.00
180,48,260047.41
180,49,263921.66
181,0,258802.24
181,1,259371.35
181,2,260273.15
181,3,261116.07
181,4,263914.00
181,5,256437.23
181,6,258472.51
181,7,259712.30
181,8,263741.76
181,9,265608.37
181,10,259135.13
181,11,258352.52
181,12,261805.89
181,13,262776.39
181,14,259333.43
181,15,256527.89
181,16,259587.21
181,17,261394.13
181,18,263264.00
181,19,265256.13
181,20,256182.74
181,21,257598.94
181,22,260118.88
181,23,261204.26
181,24,264527.95
181,25,257761.97
181,26,258648.87
181,27,260915.87
181,28,262195.34
181,29,265636.12
181,30,258339.40
181,31,258695.27
181,32,260761.26
181,33,259680.56
181,34,263700.50
181,35,259916.68
181,36,259345.38
181,37,260086.60
181,38,261609.16
181,39,262308.55
181,40,259938.01
181,41,254990.56
181,42,261297.73
181,43,260477.28
181,44,264280.55
181,45,258700.22
181,46,257426.64
181,47,261452.87
181,48,261406.19
181,49,264633.25
182,0,257856.78
182,1,259195.88
182,2,261485.93
182,3,261536.41
182,4,266003.78
182,5,259771.20
182,6,256964.14
182,7,261174.52
182,8,262858.67
182,9,263040.63
182,10,257797.54
182,11,257137.89
182,12,259267.23
182,13,262676.88
182,14,261605.07
182,15,257997.50
182,16,256375.98
182,17,258687.56
182,18,262596.92
182,19,262724.16
182,20,257767.26
182,21,257653.31
182,22,259774.02
182,23,261288.66
182,24,265508.79
182,25,257534.37
182,26,260084.55
182,27,260025.55
182,28,259514.82
182,29,263922.73
182,30,257195.15
182,31,258916.81
182,32,261123.52
182,33,259223.19
182,34,263528.62
182,35,256686.69
182,36,259531.16
182,37,260139.32
182,38,264317.74
182,39,264310.23
182,40,257096.25
182,41,254990.56
182,42,262030.23
182,43,260618.56
182,44,264449.24
182,45,257202.06
182,46,257816.28
182,47,259969.45
182,48,263502.11
182,49,263554.24
183,0,260037.91
183,1,257544.71
183,2,260156.09
183,3,261123.18
183,4,262317.45
183,5,258819.26
183,6,257545.14
183,7,259233.83
183,8,262561.56
183,9,263828.66
183,10,260387.24
183,11,261244.84
183,12,262384.11
183,13,263370.56
183,14,263736.00
183,15,259394.28
183,16,259907.59
183,17,259224.70
183,18,260398.57
183,19,265085.48
183,20,258890.09
183,21,259482.46
183,22,260335.35
183,23,260864.16
183,24,262116.96
183,25,257912.85
183,26,256779.14
183,27,259700.44
183,28,263474.63
183,29,262651.19
183,30,256711.88
183,31,258303.66
183,32,262663.36
183,33,259571.00
183,34,264645.62
183,35,257941.31
183,36,259945.74
183,37,260282.72
183,38,263711.91
183,39,263564.13
183,40,257534.29
183,41,254990.56
183,42,262699.40
183,43,262385.47
183,44,265507.79
183,45,257256.94
183,46,259666.05
183,47,262061.05
183,48,262402.40
183,49,263594.80
184,0,259648.30
184,1,258772.38
184,2,261653.62
184,3,263830.10
184,4,263682.29
184,5,256961.20
184,6,258662.48
184,7,261673.33
184,8,263965.12
184,9,265864.33
184,10,259706.91
184,11,260029.07
184,12,260740.09
184,13,261839.77
184,14,263582.42
184,15,259639.37
184,16,258264.64
184,17,262707.10
184,18,264955.90
184,19,263487.04
184,20,258323.63
184,21,259663.93
184,22,262234.89
184,23,262402.18
184,24,263190.36
184,25,257328.06
184,26,259149.73
184,27,261292.84
184,28,261887.20
184,29,263556.27
184,30,259004.79
184,31,259473.31
184,32,260650.12
184,33,261652.48
184,34,264027.14
184,35,260843.98
184,36,259910.13
184,37,261431.85
184,38,263135.24
184,39,263422.65
184,40,258929.84
184,41,254990.56
184,42,260134.75
184,43,264442.53
184,44,263147.65
184,45,258186.23
184,46,260215.07
184,47,258101.00
184,48,261069.02
184,49,265549.90
185,0,258679.40
185,1,259361.38
185,2,259452.70
185,3,261063.99
185,4,265507.57
185,5,257229.21
185,6,259555.58
185,7,259839.06
185,8,263493.16
185,9,264476.88
185,10,258959.80
185,11,261061.29
185,12,263130.86
185,13,261325.06
185,14,266359.87
185,15,258247.64
185,16,259583.51
185,17,261370.00
185,18,261193.02
185,19,262622.40
185,20,259334.67
185,21,258521.31
185,22,262692.47
185,23,261693.09
185,24,264101.35
185,25,257734.69
185,26,259183.89
185,27,261783.95
185,28,262727.36
185,29,263443.37
185,30,260173.56
185,31,258255.39
185,32,258860.20
185,33,262909.42
185,34,262357.47
185,35,257174.26
185,36,259523.85
185,37,260266.06
185,38,263427.25
185,39,262093.99
185,40,257384.50
185,41,254990.56
185,42,258942.47
185,43,261052.74
185,44,262692.11
185,45,258212.17
185,46,261250.47
185,47,260873.90
185,48,263351.92
185,49,264689.71
186,0,257335.91
186,1,260434.65
186,2,258825.76
186,3,264728.65
186,4,263552.43
186,5,257664.06
186,6,258411.89
186,7,262414.08
186,8,261412.91
186,9,262537.12
186,10,258448.26
186,11,256976.43
186,12,264312.33
186,13,263252.74
186,14,262802.83
186,15,256413.82
186,16,259310.45
186,17,261876.01
186,18,260495.65
186,19,263704.99
186,20,258350.20
186,21,257487.23
186,22,261163.94
186,23,264297.85
186,24,264327.66
186,25,261020.43
186,26,258509.72
186,27,258430.02
186,28,259530.47
186,29,264163.92
186,30,259524.54
186,31,259185.47
186,32,262939.07
186,33,260633.11
186,34,263028.66
186,35,256131.97
186,36,259120.42
186,37,260649.20
186,38,259825.83
186,39,263857.36
186,40,257388.24
186,41,254990.56
186,42,258664.27
186,43,262185.07
186,44,266720.95
186,45,257867.61
186,46,258702.99
186,47,258159.65
186,48,263811.17
186,49,261778.68
187,0,257388.02
187,1,258947.80
187,2,259761.93
187,3,262716.72
187,4,264791.69
187,5,259716.43
187,6,258062.83
187,7,262238.32
187,8,262989.24
187,9,262790.02
187,10,257878.44
187,11,257726.38
187,12,259149.01
187,13,260570.83
187,14,263472.77
187,15,258078.53
187,16,259026.67
187,17,261376.87
187,18,260077.39
187,19,262576.49
187,20,257443.57
187,21,258585.16
187,22,260597.58
187,23,264126.62
187,24,263652.34
187,25,258611.47
187,26,259653.35
187,27,259499.15
187,28,260879.57
187,29,266384.16
187,30,259024.89
187,31,259117.72
187,32,264208.11
187,33,261651.48
187,34,261999.27
187,35,260476.67
187,36,259129.54
187,37,259261.49
187,38,261981.83
187,39,262630.84
187,40,258705.62
187,41,254990.56
187,42,260202.58
187,43,260645.10
187,44,262403.65
187,45,256938.64
187,46,257839.17
187,47,261715.00
187,48,262860.02
